Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",3129,,Data,Data,1178,From AP,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. f4:f5:d8,0,1,0,0,0,1,,205,="",="2/5/2026 6:47:59.003842285 AM",
="",3130,,Mgmt,Beacon,2203,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.015535245 AM",
="",3131,,Mgmt,Beacon,798,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.023855050 AM",
="",3132,,Mgmt,Beacon,1607,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.024557935 AM",
="",3133,,Mgmt,Beacon,1038,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.048948260 AM",
="",3134,,Mgmt,Beacon,1146,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.065465945 AM",
="",3138,,Mgmt,Beacon,1278,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/5/2026 6:47:59.071641470 AM",
="",3139,,Mgmt,Beacon,3078,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.075640875 AM",
="",3140,,Mgmt,Beacon,788,,ff:ff:ff:ff:ff:ff  (DA),c6:4f:d5:f7:5d:99  (SA),c6:4f:d5:f7:5d:99  (BSSID),0,0,0,0,0,0,,459,="",="2/5/2026 6:47:59.082114690 AM",
="",3141,,Mgmt,Beacon,3424,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.090137290 AM",
="",3142,,Mgmt,Beacon,2481,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.100144885 AM",
="",3143,,Mgmt,Beacon,1168,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:47:59.102171250 AM",
="",3144,,Control,CTS,,,Sony Interactive Entertainment Inc. 2c:9e:00,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:47:59.106992415 AM",
="",3145,,Control,ACK,,,Sony Interactive Entertainment Inc. 2c:9e:00,,,0,0,0,0,0,0,,99,="",="2/5/2026 6:47:59.107132715 AM",
="",3146,,Mgmt,Beacon,2204,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.117935115 AM",
="",3147,,Mgmt,Beacon,799,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.126258680 AM",
="",3148,,Mgmt,Beacon,269,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:47:59.128744750 AM",
="",3149,,Mgmt,Beacon,1608,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.129166260 AM",
="",3153,,Mgmt,Beacon,1039,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.151348330 AM",
="",3154,,Mgmt,Beacon,2244,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.169311740 AM",
="",3161,,Mgmt,Beacon,3079,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.178041210 AM",
="",3162,,Mgmt,Beacon,2498,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:47:59.191248595 AM",
="",3163,,Mgmt,Beacon,179,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:47:59.191622520 AM",
="",3164,,Mgmt,Beacon,1056,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:47:59.192053655 AM",
="",3165,,Mgmt,Beacon,3425,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.192591160 AM",
="",3166,,Mgmt,Beacon,1189,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.195249280 AM",
="",3167,,Mgmt,Beacon,1190,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.195701235 AM",
="",3168,,Mgmt,Beacon,1191,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:47:59.196151590 AM",
="",3169,,Data,Data,1193,From AP,01:00:5e:7f:ff:fa  (DA),4a:4b:d4:68:c9:2f  (BSSID),Commscope e8:82:5b,0,1,0,0,1,1,,229,="",="2/5/2026 6:47:59.197050045 AM",
="",3170,,Data,Data,1194,From AP,01:00:5e:7f:ff:fa  (DA),4a:4b:d4:68:c9:2f  (BSSID),Commscope e8:82:5b,0,1,0,0,1,1,,229,="",="2/5/2026 6:47:59.197469505 AM",
="",3171,,Data,Data,1195,From AP,01:00:5e:7f:ff:fa  (DA),4a:4b:d4:68:c9:2f  (BSSID),Commscope e8:82:5b,0,1,0,0,0,1,,229,="",="2/5/2026 6:47:59.197911675 AM",
="",3172,,Mgmt,Beacon,2482,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.202545660 AM",
="",3173,,Mgmt,Beacon,1169,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:47:59.204571825 AM",
="",3174,,Mgmt,Beacon,2205,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.220335355 AM",
="",3175,,Mgmt,Beacon,800,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.228658175 AM",
="",3176,,Mgmt,Beacon,1609,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.229363940 AM",
="",3177,,Mgmt,Beacon,650,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:47:59.233635925 AM",
="",3178,,Mgmt,Beacon,1040,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.253748705 AM",
="",3179,,Mgmt,Beacon,1148,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.270298030 AM",
="",3187,,Mgmt,Beacon,3426,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.295054685 AM",
="",3188,,Mgmt,Beacon,1196,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.297649215 AM",
="",3189,,Mgmt,Beacon,1197,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.298102785 AM",
="",3190,,Mgmt,Beacon,1198,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:47:59.298585660 AM",
="",3191,,Mgmt,Beacon,2483,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.304945515 AM",
="",3192,,Mgmt,Beacon,1170,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:47:59.307328910 AM",
="",3193,,Mgmt,Beacon,2206,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.322738745 AM",
="",3194,,Mgmt,Beacon,801,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.331060070 AM",
="",3195,,Mgmt,Beacon,1610,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.331762715 AM",
="",3196,,Mgmt,Beacon,1041,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.356145680 AM",
="",3197,,Mgmt,Beacon,1149,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.372701580 AM",
="",3201,,Mgmt,Beacon,3081,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.382841295 AM",
="",3204,,Mgmt,Beacon,2500,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:47:59.396736485 AM",
="",3205,,Mgmt,Beacon,181,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:47:59.397113385 AM",
="",3206,,Mgmt,Beacon,1058,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:47:59.397544720 AM",
="",3207,,Mgmt,Beacon,3427,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.398124480 AM",
="",3208,,Mgmt,Beacon,1200,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.400701730 AM",
="",3209,,Mgmt,Beacon,2484,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.407347745 AM",
="",3210,,Mgmt,Beacon,1171,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:47:59.409372335 AM",
="",3214,,Mgmt,Beacon,2207,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.425138640 AM",
="",3215,,Mgmt,Beacon,802,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.433461685 AM",
="",3216,,Mgmt,Beacon,1611,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.434164770 AM",
="",3217,,Mgmt,Beacon,652,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:47:59.438429035 AM",
="",3218,,Mgmt,Beacon,3253,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:47:59.438814165 AM",
="",3220,,Mgmt,Beacon,1042,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.458545695 AM",
="",3223,,Mgmt,Beacon,1150,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.475111195 AM",
="",3227,,Mgmt,Beacon,3082,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.485244750 AM",
="",3228,,Mgmt,Beacon,2501,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:47:59.498423360 AM",
="",3229,,Mgmt,Beacon,182,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:47:59.498824140 AM",
="",3230,,Mgmt,Beacon,1059,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:47:59.499254860 AM",
="",3231,,Mgmt,Beacon,3428,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.499813380 AM",
="",3232,,Mgmt,Beacon,2485,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.509745480 AM",
="",3233,,Mgmt,Beacon,1172,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:47:59.512126515 AM",
="",3234,,Mgmt,Beacon,2208,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.527537975 AM",
="",3235,,Mgmt,Beacon,803,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.535862915 AM",
="",3236,,Mgmt,Beacon,1612,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.536568240 AM",
="",3237,,Mgmt,Beacon,3254,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:47:59.541244810 AM",
="",3241,,Mgmt,Beacon,1043,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.560946605 AM",
="",3243,,Mgmt,Beacon,1151,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.577505050 AM",
="",3247,,Mgmt,Beacon,3083,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.587645205 AM",
="",3248,,Mgmt,Beacon,183,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:47:59.601413085 AM",
="",3249,,Mgmt,Beacon,1060,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:47:59.601844340 AM",
="",3250,,Mgmt,Beacon,3429,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.602408580 AM",
="",3251,,Mgmt,Beacon,1206,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.604887730 AM",
="",3252,,Mgmt,Beacon,1207,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.605408050 AM",
="",3253,,Mgmt,Beacon,1208,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:47:59.605882405 AM",
="",3254,,Mgmt,Beacon,2486,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.612145895 AM",
="",3255,,Mgmt,Beacon,1173,,ff:ff:ff:ff:ff:ff  (DA),b2:9d:7d:a8:84:4c  (SA),b2:9d:7d:a8:84:4c  (BSSID),0,0,0,0,0,0,,316,="",="2/5/2026 6:47:59.614172380 AM",
="",3256,,Mgmt,Beacon,2164,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/5/2026 6:47:59.619293925 AM",
="",3257,,Mgmt,Beacon,2209,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.629938805 AM",
="",3258,,Mgmt,Beacon,804,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.638264810 AM",
="",3259,,Mgmt,Beacon,1613,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.638966935 AM",
="",3260,,Mgmt,Beacon,1044,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.663346580 AM",
="",3261,,Mgmt,Beacon,1152,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.679870410 AM",
="",3268,,Mgmt,Beacon,3084,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.690045300 AM",
="",3269,,Mgmt,Beacon,3064,,ff:ff:ff:ff:ff:ff  (DA),32:34:db:73:0d:5c  (SA),32:34:db:73:0d:5c  (BSSID),0,0,0,0,0,0,,276,="",="2/5/2026 6:47:59.692254580 AM",
="",3270,,Mgmt,Beacon,2503,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:47:59.703250965 AM",
="",3271,,Mgmt,Beacon,184,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:47:59.703625010 AM",
="",3272,,Mgmt,Beacon,1061,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:47:59.704056465 AM",
="",3273,,Mgmt,Beacon,3430,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.704540180 AM",
="",3274,,Mgmt,Beacon,1209,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.707243730 AM",
="",3275,,Mgmt,Beacon,1210,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2c  (SA),4a:4b:d4:68:c9:2c  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.707723220 AM",
="",3276,,Mgmt,Beacon,1211,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (SA),4a:4b:d4:68:c9:2f  (BSSID),0,0,0,0,0,0,,420,="",="2/5/2026 6:47:59.708176560 AM",
="",3277,,Data,Data,1212,From AP,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:2f  (BSSID),Commscope 2c:1d:b8,0,1,0,0,0,1,,183,="",="2/5/2026 6:47:59.708695010 AM",
="",3278,,Mgmt,Beacon,2487,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.714545750 AM",
="",3279,,Mgmt,Beacon,2210,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.732336325 AM",
="",3280,,Mgmt,Beacon,805,,ff:ff:ff:ff:ff:ff  (DA),Commscope 90:9d:7d,Commscope 90:9d:7d,0,0,0,0,0,0,,319,="",="2/5/2026 6:47:59.740679185 AM",
="",3281,,Mgmt,Beacon,1614,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.741245210 AM",
="",3282,,Mgmt,Beacon,2093,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,313,="",="2/5/2026 6:47:59.743598955 AM",
="",3283,,Mgmt,Beacon,655,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,373,="",="2/5/2026 6:47:59.745630135 AM",
="",3284,,Mgmt,Beacon,3256,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:3a:4a,eero inc. 30:3a:4a,0,0,0,0,0,0,,396,="",="2/5/2026 6:47:59.746044985 AM",
="",3285,,Mgmt,Beacon,2300,,ff:ff:ff:ff:ff:ff  (DA),Tenda Technology Co.Ltd.Dongguan branch 04:95:e6,Tenda Technology Co.Ltd.Dongguan branch 04:95:e6,0,0,0,0,0,0,,310,="",="2/5/2026 6:47:59.748091400 AM",
="",3289,,Mgmt,Beacon,1045,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/5/2026 6:47:59.765746660 AM",
="",3290,,Mgmt,Beacon,1153,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/5/2026 6:47:59.782308425 AM",
="",3291,,Mgmt,Beacon,1285,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/5/2026 6:47:59.788470390 AM",
="",3292,,Mgmt,Beacon,3085,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/5/2026 6:47:59.792442380 AM",
="",3296,,Mgmt,Beacon,2504,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/5/2026 6:47:59.805659605 AM",
="",3297,,Mgmt,Beacon,185,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/5/2026 6:47:59.806029145 AM",
="",3298,,Mgmt,Beacon,1062,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/5/2026 6:47:59.806458545 AM",
="",3299,,Mgmt,Beacon,3431,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/5/2026 6:47:59.806951795 AM",
="",3300,,Mgmt,Beacon,1213,,ff:ff:ff:ff:ff:ff  (DA),4a:4b:d4:68:c9:28  (SA),4a:4b:d4:68:c9:28  (BSSID),0,0,0,0,0,0,,388,="",="2/5/2026 6:47:59.809644570 AM",
