Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",28072,,Control,ACK,,,Vizio Inc e8:38:a0,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.189164595 PM",
="",28073,,Control,RTS,,,Vizio Inc e8:38:a0,Ruckus Wireless a8:0b:fb,,0,0,0,0,0,0,,105,="",="2/4/2026 4:56:05.189720745 PM",
="",28074,,Control,CTS,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.190073920 PM",
="",28075,,Data,CF Ack+CF Poll,3199,To AP,fa:91:77:92:75:fb  (BSSID),5a:37:d6:ec:a4:8b  (SA),7c:8d:bd:bd:e1:43  (DA),1,0,0,0,0,0,,177,="",="2/4/2026 4:56:05.190397235 PM",
="",28076,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.190451775 PM",
="",28077,,Mgmt,Beacon,3749,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.192591955 PM",
="",28078,,Mgmt,Beacon,2973,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.193122815 PM",
="",28079,,Mgmt,Probe Req,3887,,ff:ff:ff:ff:ff:ff  (DA),Amazon Technologies Inc. 34:25:be,ff:ff:ff:ff:ff:ff  (BSSID),0,0,0,0,0,0,,270,="",="2/4/2026 4:56:05.195078455 PM",
="",28080,,Mgmt,Probe Req,3888,,ff:ff:ff:ff:ff:ff  (DA),Amazon Technologies Inc. 34:25:be,ff:ff:ff:ff:ff:ff  (BSSID),0,0,0,0,0,0,,266,="",="2/4/2026 4:56:05.196803920 PM",
="",28081,,Mgmt,Beacon,2394,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 78:9f:6a,Ruckus Wireless 78:9f:6a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.198476850 PM",
="",28082,,Mgmt,Beacon,2767,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 78:9f:6a,Ruckus Wireless 78:9f:6a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.198756160 PM",
="",28083,,Mgmt,Beacon,2718,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 78:9f:6a,Ruckus Wireless 78:9f:6a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.199037970 PM",
="",28084,,Mgmt,Beacon,2045,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 78:9f:6a,Ruckus Wireless 78:9f:6a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.199253420 PM",
="",28085,,Control,ACK,,,Ruckus Wireless cc:1b:5a,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.199579625 PM",
="",28086,,Mgmt,Probe Req,3889,,ff:ff:ff:ff:ff:ff  (DA),Amazon Technologies Inc. 34:25:be,ff:ff:ff:ff:ff:ff  (BSSID),0,0,0,0,0,0,,266,="",="2/4/2026 4:56:05.199662745 PM",
="",28087,,Mgmt,Probe Resp,2919,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,442,="",="2/4/2026 4:56:05.201364520 PM",
="",28088,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.201633020 PM",
="",28089,,Mgmt,Probe Resp,720,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,419,="",="2/4/2026 4:56:05.201719800 PM",
="",28090,,Control,ACK,,,Ruckus Wireless cc:1b:5a,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.201972965 PM",
="",28091,,Mgmt,Probe Resp,1668,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,442,="",="2/4/2026 4:56:05.202069180 PM",
="",28092,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.202338220 PM",
="",28093,,Mgmt,Probe Resp,1970,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless 00:e6:3a,8d:ef:3a:5e:96:e0  (BSSID),0,0,0,0,0,0,,431,="",="2/4/2026 4:56:05.202388885 PM",
="",28094,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.202689090 PM",
="",28095,,Mgmt,Probe Resp,3940,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,430,="",="2/4/2026 4:56:05.202770625 PM",
="",28096,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.203031125 PM",
="",28097,,Mgmt,Probe Resp,2415,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,434,="",="2/4/2026 4:56:05.203122305 PM",
="",28098,,Control,ACK,,,Ruckus Wireless cc:1b:5a,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.203387015 PM",
="",28099,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.203709750 PM",
="",28100,,Mgmt,Probe Resp,1669,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,442,="",="2/4/2026 4:56:05.203824595 PM",
="",28101,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.204093095 PM",
="",28102,,Mgmt,Probe Resp,721,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,419,="",="2/4/2026 4:56:05.204161420 PM",
="",28103,,Control,ACK,,,Ruckus Wireless cc:1b:5a,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.204420050 PM",
="",28104,,Mgmt,Probe Resp,3941,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,430,="",="2/4/2026 4:56:05.204501825 PM",
="",28105,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.204762325 PM",
="",28106,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.205104775 PM",
="",28107,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.205481085 PM",
="",28108,,Mgmt,Probe Resp,248,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,434,="",="2/4/2026 4:56:05.205543670 PM",
="",28109,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.205824715 PM",
="",28110,,Mgmt,Probe Resp,705,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,434,="",="2/4/2026 4:56:05.205918715 PM",
="",28111,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.206187705 PM",
="",28112,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.206503280 PM",
="",28113,,Mgmt,Probe Resp,2416  (Retransmitted packet),,Amazon Technologies Inc. 34:25:be,Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,1,0,0,,434,="",="2/4/2026 4:56:05.206591985 PM",
="",28114,,Control,ACK,,,Ruckus Wireless cc:1b:5a,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.206870670 PM",
="",28115,,Mgmt,Probe Resp,1464,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,431,="",="2/4/2026 4:56:05.207052740 PM",
="",28116,,Control,ACK,,,Ruckus Wireless cc:1b:5a,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.207313905 PM",
="",28117,,Mgmt,Probe Resp,1592,,Amazon Technologies Inc. 34:25:be,Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,434,="",="2/4/2026 4:56:05.207706450 PM",
="",28118,,Mgmt,Probe Resp,1592  (Retransmitted packet),,Amazon Technologies Inc. 34:25:be,Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,1,0,0,,434,="",="2/4/2026 4:56:05.208159045 PM",
="",28119,,Mgmt,Probe Resp,1592  (Retransmitted packet),,Amazon Technologies Inc. 34:25:be,Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,1,0,0,,434,="",="2/4/2026 4:56:05.208558410 PM",
="",28120,,Mgmt,Probe Resp,1592  (Retransmitted packet),,Amazon Technologies Inc. 34:25:be,Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,1,0,0,,434,="",="2/4/2026 4:56:05.208957455 PM",
="",28121,,Control,ACK,,,Apple Inc. d0:a6:37,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.209331235 PM",
="",28122,,Data,QoS Data,3617,IBSS,b9:65:68:07:48:8b  (DA),67:7a:cf:a7:61:38  (SA),76:07:46:9a:78:6c  (BSSID),0,0,1,0,0,1,,115,="",="2/4/2026 4:56:05.210042005 PM",
="",28123,,Control,ACK,,,ecobee inc 44:61:32,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.210090430 PM",
="",28124,,Data,QoS Null (no data),3569  (Retransmitted packet),From AP,Ruckus Wireless 40:b8:2d,ecobee inc 44:61:32,Ruckus Wireless 40:b8:2d,0,1,1,1,1,0,,115,="",="2/4/2026 4:56:05.210966195 PM",
="",28125,,Control,ACK,,,ecobee inc 44:61:32,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.211014580 PM",
="",28126,,Mgmt,Beacon,1310,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,448,="",="2/4/2026 4:56:05.212304720 PM",
="",28127,,Mgmt,Beacon,3814,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.212586120 PM",
="",28128,,Mgmt,Beacon,3765,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.212859850 PM",
="",28129,,Mgmt,Beacon,2748,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.213122835 PM",
="",28130,,Mgmt,Probe Resp,173,,Amazon Technologies Inc. 34:25:be,a6:d7:3c:60:63:e5  (SA),a6:d7:3c:60:63:e5  (BSSID),0,0,0,0,0,0,,502,="",="2/4/2026 4:56:05.213983465 PM",
="",28131,,Control,ACK,,,a6:d7:3c:60:63:e5  (DA),,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.214569965 PM",
="",28132,,Mgmt,Beacon,3766,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.221246610 PM",
="",28133,,Mgmt,Beacon,1923,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.221518520 PM",
="",28134,,Mgmt,Beacon,4042,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.221787450 PM",
="",28135,,Mgmt,Beacon,2167,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.222045700 PM",
="",28136,,Mgmt,Beacon,2959,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,448,="",="2/4/2026 4:56:05.223062005 PM",
="",28137,,Mgmt,Beacon,2137,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.223340510 PM",
="",28138,,Mgmt,Beacon,3149,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.223614040 PM",
="",28139,,Mgmt,Beacon,1400,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.223870225 PM",
="",28140,,Mgmt,Beacon,1416,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.231514645 PM",
="",28141,,Mgmt,Beacon,4081,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,425,="",="2/4/2026 4:56:05.231790245 PM",
="",28142,,Mgmt,Beacon,4075,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.232058685 PM",
="",28143,,Mgmt,Beacon,3389,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.232317230 PM",
="",28144,,Mgmt,Probe Resp,174,,Amazon Technologies Inc. 34:25:be,a6:d7:3c:60:63:e5  (SA),a6:d7:3c:60:63:e5  (BSSID),0,0,0,0,0,0,,502,="",="2/4/2026 4:56:05.233267745 PM",
="",28145,,Control,ACK,,,a6:d7:3c:60:63:e5  (DA),,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.233854245 PM",
="",28146,,Mgmt,Beacon,621,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,448,="",="2/4/2026 4:56:05.233972950 PM",
="",28147,,Mgmt,Beacon,1793,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,454,="",="2/4/2026 4:56:05.235127310 PM",
="",28148,,Mgmt,Beacon,3526,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,442,="",="2/4/2026 4:56:05.235412550 PM",
="",28149,,Mgmt,Beacon,3480,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,422,="",="2/4/2026 4:56:05.235685065 PM",
="",28150,,Mgmt,Beacon,3683,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.235951890 PM",
="",28151,,Mgmt,Beacon,175,,ff:ff:ff:ff:ff:ff  (DA),a6:d7:3c:60:63:e5  (SA),a6:d7:3c:60:63:e5  (BSSID),0,0,0,0,0,0,,425,="",="2/4/2026 4:56:05.239930260 PM",
="",28152,,Mgmt,Beacon,1427,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,448,="",="2/4/2026 4:56:05.241218085 PM",
="",28153,,Mgmt,Beacon,1926,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.241496270 PM",
="",28154,,Mgmt,Beacon,1578,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.241767880 PM",
="",28155,,Mgmt,Beacon,1281,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.242028865 PM",
="",28156,,Data,Data,3374,From AP,3f:46:a1:00:6c:fc  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless 3c:46:a1,0,1,0,0,0,1,,171,="",="2/4/2026 4:56:05.243900275 PM",
="",28157,,Data,Data,525,From AP,3f:46:a1:00:6c:fc  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 3c:46:a1,0,1,0,0,0,1,,171,="",="2/4/2026 4:56:05.244094405 PM",
="",28158,,Mgmt,Beacon,2920,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,454,="",="2/4/2026 4:56:05.251260750 PM",
="",28159,,Mgmt,Beacon,631,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,442,="",="2/4/2026 4:56:05.251545455 PM",
="",28160,,Mgmt,Beacon,3789,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,422,="",="2/4/2026 4:56:05.251820425 PM",
="",28161,,Mgmt,Beacon,261,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.252087370 PM",
="",28162,,Mgmt,Beacon,1686,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,448,="",="2/4/2026 4:56:05.261816385 PM",
="",28163,,Mgmt,Beacon,2344,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.262088885 PM",
="",28164,,Mgmt,Beacon,198,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.262353385 PM",
="",28165,,Mgmt,Beacon,2038,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.262604350 PM",
="",28166,,Mgmt,Beacon,3812,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,448,="",="2/4/2026 4:56:05.265551250 PM",
="",28167,,Mgmt,Beacon,1435,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.265823750 PM",
="",28168,,Mgmt,Beacon,3919,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.266103820 PM",
="",28169,,Mgmt,Beacon,3773,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.266362325 PM",
="",28170,,Mgmt,Beacon,3779,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 38:3f:b3,Vantiva USA LLC 38:3f:b3,0,0,0,0,0,0,,364,="",="2/4/2026 4:56:05.270387920 PM",
="",28171,,Mgmt,Beacon,1214,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.276579130 PM",
="",28172,,Mgmt,Beacon,3893,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,425,="",="2/4/2026 4:56:05.276854450 PM",
="",28173,,Mgmt,Beacon,3844,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.277123810 PM",
="",28174,,Mgmt,Beacon,3245,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.277395275 PM",
="",28175,,Mgmt,Beacon,1671,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 38:3f:b3,Vantiva USA LLC 38:3f:b3,0,0,0,0,0,0,,333,="",="2/4/2026 4:56:05.278580760 PM",
="",28176,,Mgmt,Beacon,1495,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.281403500 PM",
="",28177,,Mgmt,Beacon,24,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.281683290 PM",
="",28178,,Mgmt,Beacon,26,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.281951940 PM",
="",28179,,Mgmt,Beacon,592,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 00:e6:3a,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.282210245 PM",
="",28183,,Mgmt,Beacon,1423,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless cc:1b:5a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.286313580 PM",
="",28184,,Mgmt,Beacon,3635,,ff:ff:ff:ff:ff:ff  (DA),Vantiva USA LLC 38:3f:b3,Vantiva USA LLC 38:3f:b3,0,0,0,0,0,0,,340,="",="2/4/2026 4:56:05.286771770 PM",
="",28185,,Mgmt,Beacon,1462,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,454,="",="2/4/2026 4:56:05.289469650 PM",
="",28186,,Mgmt,Beacon,2726,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,442,="",="2/4/2026 4:56:05.289757650 PM",
="",28187,,Mgmt,Beacon,8,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 40:b8:2d,Ruckus Wireless 40:b8:2d,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.290026150 PM",
="",28188,,Mgmt,Beacon,4012,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.290522405 PM",
="",28189,,Mgmt,Beacon,3989,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,411,="",="2/4/2026 4:56:05.290791455 PM",
="",28190,,Mgmt,Beacon,953,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless a8:0b:fb,Ruckus Wireless a8:0b:fb,0,0,0,0,0,0,,440,="",="2/4/2026 4:56:05.291071095 PM",
="",28191,,Data,Data,1762,From AP,e1:d7:f2:a5:2a:1a  (DA),75:ae:e9:90:62:ce  (BSSID),87:0a:64:ef:0e:fc  (SA),0,1,0,0,0,1,,171,="",="2/4/2026 4:56:05.291344190 PM",
="",28192,,Control,PS-Poll,,,,Vizio Inc e8:38:a0,Ruckus Wireless a8:0b:fb,0,0,0,1,0,0,,105,="",="2/4/2026 4:56:05.291646830 PM",
="",28193,,Control,ACK,,,Vizio Inc e8:38:a0,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.291854505 PM",
="",28194,,Control,RTS,,,Vizio Inc e8:38:a0,Ruckus Wireless a8:0b:fb,,0,0,0,0,0,0,,105,="",="2/4/2026 4:56:05.292394830 PM",
="",28195,,Control,CTS,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.292747330 PM",
="",28196,,Mgmt,Deauth,1049  (Retransmitted packet),,96:af:65:1b:49:c3  (DA),fb:d2:c7:90:84:b9  (SA),82:57:92:c5:f9:1f  (BSSID),1,0,1,1,0,1,,177,="",="2/4/2026 4:56:05.293069065 PM",
="",28197,,Control,ACK,,,Ruckus Wireless a8:0b:fb,,,0,0,0,0,0,0,,99,="",="2/4/2026 4:56:05.293123405 PM",
="",28198,,Data,Data,526,From AP,3f:46:a1:11:43:80  (DA),Ruckus Wireless 00:e6:3a,Ruckus Wireless 3c:46:a1,0,1,0,0,0,1,,171,="",="2/4/2026 4:56:05.297698685 PM",
="",28199,,Data,Data,3375,From AP,3f:46:a1:11:43:80  (DA),Ruckus Wireless cc:1b:5a,Ruckus Wireless 3c:46:a1,0,1,0,0,0,1,,171,="",="2/4/2026 4:56:05.298430665 PM",
="",28200,,Data,Data,1234,From AP,3f:46:09:29:43:80  (DA),Ruckus Wireless cc:1b:5a,3c:16:90:36:0f:80  (SA),0,1,0,0,0,1,,171,="",="2/4/2026 4:56:05.298717585 PM",
="",28201,,Mgmt,Beacon,2395,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 78:9f:6a,Ruckus Wireless 78:9f:6a,0,0,0,0,0,0,,437,="",="2/4/2026 4:56:05.300206290 PM",
="",28202,,Mgmt,Beacon,2768,,ff:ff:ff:ff:ff:ff  (DA),Ruckus Wireless 78:9f:6a,Ruckus Wireless 78:9f:6a,0,0,0,0,0,0,,436,="",="2/4/2026 4:56:05.300483200 PM",
