Bookmark,Frame#,SSI,Type,Subtype,Seq #,Addresses,Receive Addr,Transmit Addr,Address 3,ToDS,FromDS,Frag,Retry,More,Protected,FCS,Frame Size,Delta,Timestamp,
="",2600,,Mgmt,Beacon,3346,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.155318570 AM",
="",2604,,Mgmt,Beacon,2833,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.173114450 AM",
="",2605,,Mgmt,Beacon,2529,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/4/2026 6:48:32.180691570 AM",
="",2606,,Mgmt,Beacon,772,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.183553375 AM",
="",2607,,Mgmt,Beacon,3295,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.189870205 AM",
="",2611,,Mgmt,Beacon,1773,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.195208940 AM",
="",2612,,Mgmt,Beacon,953,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/4/2026 6:48:32.197697650 AM",
="",2613,,Mgmt,Beacon,2496,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.206518470 AM",
="",2614,,Mgmt,Beacon,1302,,77:fb:ff:ff:cf:e4  (DA),e9:c3:4a:7c:15:47  (SA),fc:3c:4a:7c:15:0b  (BSSID),0,0,0,0,0,0,,373,="",="2/4/2026 6:48:32.210858385 AM",
="",2615,,Mgmt,Beacon,3458,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/4/2026 6:48:32.217221690 AM",
="",2616,,Mgmt,Beacon,1486,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.224314435 AM",
="",2617,,Mgmt,Beacon,2943,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/4/2026 6:48:32.238299220 AM",
="",2618,,Mgmt,Beacon,1668,,ff:ff:ff:ff:ff:ff  (DA),ae:70:5d:03:a0:0f  (SA),ae:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.247342050 AM",
="",2619,,Mgmt,Beacon,1653,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.249476045 AM",
="",2620,,Data,Data,2944,From AP,33:33:00:00:00:01  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,1,0,0,0,1,,229,="",="2/4/2026 6:48:32.251601635 AM",
="",2624,,Mgmt,Beacon,3347,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.257718990 AM",
="",2625,,Mgmt,Beacon,2834,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.275516990 AM",
="",2626,,Mgmt,Beacon,2977,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.292271345 AM",
="",2632,,Mgmt,Beacon,2497,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.309584990 AM",
="",2635,,Data,QoS Null (no data),3959,To AP,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,Sercomm Corporation. 74:9d:79,1,0,0,0,0,0,,115,="",="2/4/2026 6:48:32.317515620 AM",
="",2636,,Mgmt,Beacon,1487,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.326714630 AM",
="",2637,,Mgmt,Beacon,4092,,ff:ff:ff:ff:ff:ff  (DA),c6:4f:d5:f7:5d:9e  (SA),c6:4f:d5:f7:6d:41  (BSSID),0,0,0,0,0,0,,388,="",="2/4/2026 6:48:32.331002830 AM",
="",2638,,Mgmt,Beacon,2945,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/4/2026 6:48:32.340698335 AM",
="",2639,,Mgmt,Beacon,1733,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.348806035 AM",
="",2640,,Mgmt,Beacon,1654,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.351861185 AM",
="",2641,,Mgmt,Beacon,3348,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.360119065 AM",
="",2642,,Mgmt,Beacon,2835,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.377917650 AM",
="",2643,,Mgmt,Beacon,2531,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/4/2026 6:48:32.385496265 AM",
="",2644,,Mgmt,Beacon,774,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.388354615 AM",
="",2645,,Mgmt,Beacon,668,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.392671155 AM",
="",2646,,Mgmt,Beacon,2978,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.394687655 AM",
="",2647,,Mgmt,Beacon,1874,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,414,="",="2/4/2026 6:48:32.395100520 AM",
="",2651,,Mgmt,Beacon,2498,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.411473225 AM",
="",2652,,Mgmt,Reassn Req,3287,,d4:48:4f:b7:dd:fe  (DA),17:bd:7b:03:90:16  (SA),af:12:96:2f:95:2d  (BSSID),1,1,1,0,0,1,,396,="",="2/4/2026 6:48:32.416114720 AM",
="",2653,,Mgmt,Beacon,3249,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.421222965 AM",
="",2654,,Mgmt,Beacon,2685,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.421626025 AM",
="",2655,,Mgmt,Beacon,2146,,fe:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/4/2026 6:48:32.422025185 AM",
="",2656,,Mgmt,Beacon,1488,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.429117970 AM",
="",2660,,Data,Data,11,From AP,01:00:5e:00:00:fb  (DA),c6:4f:d5:f7:5d:99  (BSSID),Roku Inc 10:59:32,0,1,0,0,1,1,,229,="",="2/4/2026 6:48:32.436081305 AM",
="",2661,,Mgmt,Beacon,2946,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/4/2026 6:48:32.443103355 AM",
="",2662,,Mgmt,Beacon,1670,,ff:ff:ff:ff:ff:ff  (DA),ae:70:5d:03:a0:0f  (SA),ae:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.452144610 AM",
="",2663,,Mgmt,Beacon,1655,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.454268805 AM",
="",2664,,Mgmt,Beacon,3349,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.462518765 AM",
="",2665,,Mgmt,Beacon,2836,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.480314350 AM",
="",2666,,Mgmt,Beacon,669,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 30:34:22,eero inc. 30:34:22,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.495069575 AM",
="",2667,,Mgmt,Beacon,2979,,cb:fe:ff:ff:ff:ff  (DA),30:34:4c:b0:64:29  (SA),eero inc. 30:34:22,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.497086075 AM",
="",2668,,Mgmt,Beacon,1776,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.502406575 AM",
="",2669,,Mgmt,Beacon,956,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/4/2026 6:48:32.505379495 AM",
="",2673,,Mgmt,Beacon,2499,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.513721465 AM",
="",2674,,Mgmt,Beacon,2686,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.524042660 AM",
="",2675,,Mgmt,Beacon,2147,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/4/2026 6:48:32.524426270 AM",
="",2676,,Mgmt,Beacon,1489,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.531517870 AM",
="",2677,,Mgmt,Beacon,13,,ff:ff:ff:ff:ff:ff  (DA),c6:4f:d5:f7:5d:99  (SA),c6:4f:d5:f7:5d:99  (BSSID),0,0,0,0,0,0,,459,="",="2/4/2026 6:48:32.534350175 AM",
="",2681,,Mgmt,Beacon,2947,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/4/2026 6:48:32.545505640 AM",
="",2682,,Mgmt,Beacon,1735,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fd:00  (SA),72:3a:cb:09:fd:00  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.553616835 AM",
="",2683,,Mgmt,Beacon,1671,,ff:ff:ff:ff:ff:ff  (DA),ae:70:5d:03:a0:0f  (SA),ae:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.556793510 AM",
="",2684,,Mgmt,Beacon,1656,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.558917465 AM",
="",2685,,Mgmt,Beacon,247,,f4:fe:ae:02:ff:ff  (DA),c4:36:bc:88:fb:05  (SA),5b:5a:56:d1:91:03  (BSSID),0,1,0,0,0,1,,313,="",="2/4/2026 6:48:32.567125820 AM",
="",2689,,Mgmt,Beacon,3494,,65:0d:73:ce:1c:52  (DA),90:1c:7a:fb:99:bb  (SA),30:1a:85:16:38:31  (BSSID),0,0,0,0,0,0,,396,="",="2/4/2026 6:48:32.580163600 AM",
="",2690,,Mgmt,Beacon,2837,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.582717970 AM",
="",2691,,Mgmt,Beacon,2533,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/4/2026 6:48:32.590294250 AM",
="",2692,,Mgmt,Beacon,957,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/4/2026 6:48:32.607302770 AM",
="",2696,,Mgmt,Beacon,2500,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.616121550 AM",
="",2697,,Control,CTS,,,Roku Inc 10:59:32,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.620952295 AM",
="",2698,,Mgmt,Beacon,16,,ff:ff:ff:ff:ff:ff  (DA),c6:4f:d5:f7:5d:99  (SA),c6:4f:d5:f7:5d:99  (BSSID),0,0,0,0,0,0,,459,="",="2/4/2026 6:48:32.636640080 AM",
="",2699,,Data,Data,2304  (Retransmitted packet),IBSS,LEXMARK INTERNATIONAL INC. 00:20:00,XEROX CORPORATION 00:00:00,00:44:04:00:80:40  (BSSID),0,0,0,1,0,0,,113,="",="2/4/2026 6:48:32.637169885 AM",
="",2700,,Data,Data,18,From AP,01:00:5e:00:00:fb  (DA),c6:4f:d5:f7:5d:99  (BSSID),Hui Zhou Gaoshengda Technology Co.LTD 44:d8:78,0,1,0,0,1,1,,229,="",="2/4/2026 6:48:32.637634895 AM",
="",2701,,Data,Data,19,From AP,33:33:00:00:00:fb  (DA),c6:4f:d5:f7:5d:99  (BSSID),Hui Zhou Gaoshengda Technology Co.LTD 44:d8:78,0,1,0,0,1,1,,229,="",="2/4/2026 6:48:32.638326810 AM",
="",2702,,Data,Data,20,From AP,01:00:5e:00:00:16  (DA),c6:4f:d5:f7:5d:99  (BSSID),Roku Inc 10:59:32,0,1,0,0,0,1,,177,="",="2/4/2026 6:48:32.639039110 AM",
="",2703,,Mgmt,Beacon,3351,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.667319200 AM",
="",2704,,Control,CTS,,,Roku Inc 10:59:32,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.673561245 AM",
="",2705,,Control,Blk Ack,,,Roku Inc 10:59:32,c6:4f:d5:f7:5d:99  (SA),,0,0,0,0,0,0,,117,="",="2/4/2026 6:48:32.673786670 AM",
="",2706,,Mgmt,Beacon,2838,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.685115280 AM",
="",2707,,Mgmt,Beacon,2534,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/4/2026 6:48:32.692710895 AM",
="",2711,,Mgmt,Beacon,958,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/4/2026 6:48:32.709907050 AM",
="",2715,,Mgmt,Beacon,2501,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.718519220 AM",
="",2716,,Mgmt,Beacon,3252,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.728424580 AM",
="",2717,,Mgmt,Beacon,2688,,7f:b7:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,392,="",="2/4/2026 6:48:32.728801440 AM",
="",2718,,Mgmt,Beacon,2149,,fe:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,430,="",="2/4/2026 6:48:32.729224665 AM",
="",2719,,Mgmt,Beacon,1491,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.736318305 AM",
="",2720,,Mgmt,Beacon,2949,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/4/2026 6:48:32.750302395 AM",
="",2721,,Mgmt,Beacon,1673,,ff:ff:ff:ff:ff:ff  (DA),ae:70:5d:03:a0:0f  (SA),ae:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.759343345 AM",
="",2722,,Mgmt,Beacon,1658,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.761467405 AM",
="",2723,,Mgmt,Beacon,2839,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.787514990 AM",
="",2724,,Mgmt,Beacon,2535,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/4/2026 6:48:32.795094805 AM",
="",2725,,Control,RTS,,,87:ea:b0:62:d2:a7  (DA),78:7e:e8:d5:95:87  (SA),,0,0,1,1,0,1,,105,="",="2/4/2026 6:48:32.799523400 AM",
="",2726,,Control,RTS,,,76:9d:79:fe:c8:be  (DA),b4:fb:13:dc:95:87  (SA),,0,0,0,0,0,0,,105,="",="2/4/2026 6:48:32.799842615 AM",
="",2727,,Ext,DMG Beacon,,,,,,0,0,1,0,0,1,,105,="",="2/4/2026 6:48:32.800116815 AM",
="",2728,,Mgmt,Beacon,1779,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.809607120 AM",
="",2729,,Mgmt,Beacon,959,,ff:ff:ff:ff:ff:ff  (DA),ae:ae:19:db:6d:1d  (SA),ae:ae:19:db:6d:1d  (BSSID),0,0,0,0,0,0,,381,="",="2/4/2026 6:48:32.812141820 AM",
="",2730,,Mgmt,Beacon,2502,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.820928065 AM",
="",2737,,Mgmt,Beacon,3253,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,64:97:5c:5c:7a:23  (BSSID),0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.830825025 AM",
="",2738,,Mgmt,Beacon,2150,,ff:ff:ee:26:ff:ff  (DA),dd:eb:15:f8:7c:26  (SA),64:97:49:10:7b:26  (BSSID),0,0,0,0,0,0,,430,="",="2/4/2026 6:48:32.831624750 AM",
="",2739,,Mgmt,Beacon,1492,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 3c:28:6d,Google Inc. 3c:28:6d,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.838688255 AM",
="",2743,,Mgmt,Beacon,2950,,ff:ff:ff:ff:ff:ff  (DA),Commscope a8:70:5d,Commscope a8:70:5d,0,0,0,0,0,0,,364,="",="2/4/2026 6:48:32.852706680 AM",
="",2744,,Mgmt,Beacon,1674,,ff:ff:ff:ff:ff:ff  (DA),ae:70:5d:03:a0:0f  (SA),ae:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.861746415 AM",
="",2745,,Mgmt,Beacon,1659,,ff:ff:ff:ff:ff:ff  (DA),b6:70:5d:03:a0:0f  (SA),b6:70:5d:03:a0:0f  (BSSID),0,0,0,0,0,0,,323,="",="2/4/2026 6:48:32.863872490 AM",
="",2746,,Mgmt,Beacon,3353,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.872120170 AM",
="",2747,,Ext,Reserved [6],,,,,,0,1,0,1,0,0,,105,="",="2/4/2026 6:48:32.884087620 AM",
="",2748,,Control,CTS,,,Vizio Inc 3c:9b:d6,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.884135595 AM",
="",2749,,Control,Blk Ack,,,Vizio Inc 3c:9b:d6,Commscope a8:70:5d,,0,0,0,0,0,0,,117,="",="2/4/2026 6:48:32.884266135 AM",
="",2750,,Data,QoS Data,1543,From AP,Vizio Inc 3c:9b:d6,Commscope a8:70:5d,Commscope a8:70:5d,0,1,0,0,0,1,,227,="",="2/4/2026 6:48:32.885133865 AM",
="",2751,,Control,ACK,,,Commscope a8:70:5d,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.885336040 AM",
="",2752,,Control,CF End,,,ff:ff:ff:ff:ff:ff  (DA),,Commscope a8:70:5d,0,0,0,0,0,0,,105,="",="2/4/2026 6:48:32.885411950 AM",
="",2753,,Mgmt,Beacon,2840,,ff:ff:ff:ff:ff:ff  (DA),3e:28:6d:af:4f:80  (SA),3e:28:6d:af:4f:80  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.889915035 AM",
="",2754,,Mgmt,Beacon,2536,,ff:ff:ff:ff:ff:ff  (DA),Sercomm Corporation. 74:9d:79,Sercomm Corporation. 74:9d:79,0,0,0,0,0,0,,347,="",="2/4/2026 6:48:32.897504985 AM",
="",2755,,Data,QoS Null (no data),3960,To AP,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,Sercomm Corporation. 74:9d:79,1,0,0,0,0,0,,115,="",="2/4/2026 6:48:32.900819755 AM",
="",2756,,Control,ACK,,,78:72:af:af:b1:87  (DA),,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.900869420 AM",
="",2757,,Control,Blk Ack Req,,,DWnet Technologies(Suzhou) Corporation 78:b2:13,Sercomm Corporation. 74:9d:79,,0,0,0,0,0,0,,109,="",="2/4/2026 6:48:32.900974005 AM",
="",2758,,Control,Blk Ack,,,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,,0,0,0,0,0,0,,117,="",="2/4/2026 6:48:32.901382015 AM",
="",2759,,Data,CF Ack+CF Poll,,WDS,a1:1f:2f:0f:fe:d6  (RA),fe:80:b6:a5:79:07  (TA),Field Truncated or Not Present,1,1,1,0,1,0,,105,="",="2/4/2026 6:48:32.902238540 AM",
="",2760,,Control,CTS,,,Sercomm Corporation. 74:9d:79,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.902286755 AM",
="",2761,,Control,CTS,,,Sercomm Corporation. 74:9d:79,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.902632865 AM",
="",2762,,Control,CTS,,,Sercomm Corporation. 74:9d:79,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.902884210 AM",
="",2763,,Control,Blk Ack,,,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,,0,0,0,0,0,0,,117,="",="2/4/2026 6:48:32.903097700 AM",
="",2764,,Control,RTS,,,Commscope a8:70:5d,Vizio Inc 3c:9b:d6,,0,0,0,0,0,0,,105,="",="2/4/2026 6:48:32.904245115 AM",
="",2765,,Control,CTS,,,Vizio Inc 3c:9b:d6,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.904282970 AM",
="",2766,,Control,Blk Ack,,,Vizio Inc 3c:9b:d6,Commscope a8:70:5d,,0,0,0,0,0,0,,117,="",="2/4/2026 6:48:32.904421470 AM",
="",2767,,Mgmt,Beacon,1780,,ff:ff:ff:ff:ff:ff  (DA),Google Inc. 70:3a:cb,Google Inc. 70:3a:cb,0,0,0,0,0,0,,337,="",="2/4/2026 6:48:32.912007380 AM",
="",2768,,Control,RTS,,,Sercomm Corporation. 74:9d:79,DWnet Technologies(Suzhou) Corporation 78:b2:13,,0,0,0,0,0,0,,105,="",="2/4/2026 6:48:32.919896515 AM",
="",2769,,Control,CTS,,,78:b2:fb:d5:95:87  (DA),,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.919933680 AM",
="",2770,,Mgmt,Action No Ack,4095,,c3:b2:13:dc:95:4b  (DA),cf:59:b5:ef:98:8d  (SA),16:00:80:b9:ff:ff  (BSSID),1,0,0,0,1,0,,117,="",="2/4/2026 6:48:32.920048390 AM",
="",2771,,Data,QoS Data,1544,From AP,Vizio Inc 3c:9b:d6,Commscope a8:70:5d,Commscope a8:70:5d,0,1,0,0,0,1,,223,="",="2/4/2026 6:48:32.920838500 AM",
="",2772,,Control,ACK,,,Commscope a8:70:5d,,,0,0,0,0,0,0,,99,="",="2/4/2026 6:48:32.921007650 AM",
="",2773,,Control,CF End,,,ff:ff:ff:ff:ff:ff  (DA),,Commscope a8:70:5d,0,0,0,0,0,0,,105,="",="2/4/2026 6:48:32.921079200 AM",
="",2774,,Mgmt,Beacon,2503,,ff:ff:ff:ff:ff:ff  (DA),72:3a:cb:09:fc:a0  (SA),72:3a:cb:09:fc:a0  (BSSID),0,0,0,0,0,0,,312,="",="2/4/2026 6:48:32.923322550 AM",
="",2779,,Mgmt,Beacon,3254,,ff:ff:ff:ff:ff:ff  (DA),eero inc. 64:97:14,eero inc. 64:97:14,0,0,0,0,0,0,,313,="",="2/4/2026 6:48:32.933252045 AM",
